accession_id,accession_prefix,accession_number,accession_suffix,observation_value,coded_name,method_name,plant_name,taxon,origin,source_type_code,latitude,longitude,data_quality_code,original_value,frequency,low,hign,mean,sdev,ssize,inventory_prefix,inventory_number,inventory_suffix,note
1020573,PI,589824,,1,FBSHNAT,APPLE.FIREBLIGHT,Jonsib Crab,Malus hybr.,United States,DEVELOPED,,,,,,,,,,,PI,589824,,
1020586,PI,594110,,1,FBSHNAT,APPLE.FIREBLIGHT,Jackii,Malus baccata,United States,DONATED,,,,,,,,,,,PI,594110,,
1020641,PI,589830,,1,FBSHNAT,APPLE.FIREBLIGHT,PRI F2,Malus hybr.,United States,DONATED,,,,,,,,,,,PI,589830,,
1020652,PI,589831,,1,FBSHNAT,APPLE.FIREBLIGHT,Hansen&#39;s #1,Malus baccata,United States,DEVELOPED,,,,,,,,,,,PI,589831,,
1020695,PI,589837,,1,FBSHNAT,APPLE.FIREBLIGHT,Antonovka Monasir,Malus hybr.,United States,DONATED,,,,,,,,,,,PI,589837,,
1020708,PI,589838,,1,FBSHNAT,APPLE.FIREBLIGHT,Hansen&#39;s #2,Malus baccata,United States,DEVELOPED,,,,,,,,,,,PI,589838,,
1020722,PI,589839,,1,FBSHNAT,APPLE.FIREBLIGHT,Hansen&#39;s #3,Malus baccata,United States,DEVELOPED,,,,,,,,,,,PI,589839,,
1020728,PI,589840,,1,FBSHNAT,APPLE.FIREBLIGHT,Calocarpa,Malus zumi,United States,DEVELOPED,,,,,,,,,,,PI,589840,,
1021276,PI,589842,,1,FBSHNAT,APPLE.FIREBLIGHT,Red Spy,Malus domestica,United States,DONATED,,,,,,,,,,,PI,589842,,
1021280,PI,589843,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 2595,Malus ioensis,United States,DONATED,,,,,,,,,,,PI,589843,,
1021300,PI,589847,,1,FBSHNAT,APPLE.FIREBLIGHT,Holland,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589847,,
1021360,PI,589862,,1,FBSHNAT,APPLE.FIREBLIGHT,Irene,Malus hybr.,United States,DONATED,,,,,,,,,,,PI,589862,,
1021583,PI,589864,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 2701,Malus x hartwigii,United States,DONATED,,,,,,,,,,,PI,589864,,
1021584,PI,589865,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 2702,Malus x hartwigii,United States,DONATED,,,,,,,,,,,PI,589865,,
1021597,PI,589868,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 2705,Malus x hartwigii,United States,DONATED,,,,,,,,,,,PI,589868,,
1021629,PI,589871,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 2713,Malus x asiatica,China,COLLECTED,,,,,,,,,,,PI,589871,,
1021633,PI,589872,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 2714,Malus x asiatica,China,COLLECTED,,,,,,,,,,,PI,589872,,
1021836,PI,589890,,1,FBSHNAT,APPLE.FIREBLIGHT,Chehalis,Malus domestica,United States,DONATED,,,,,,,,,,,PI,589890,,
1021860,PI,589894,,1,FBSHNAT,APPLE.FIREBLIGHT,Keepsake,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589894,,
1022140,PI,589934,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 2838,Malus fusca,United States,COLLECTED,,,,,,,,,,,PI,589934,,
1022159,PI,589935,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 2841,Malus fusca,United States,COLLECTED,,,,,,,,,,,PI,589935,,
1022170,PI,589936,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 2843,Malus fusca,United States,COLLECTED,,,,,,,,,,,PI,589936,,
1022184,PI,589938,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 2845,Malus fusca,United States,COLLECTED,,,,,,,,,,,PI,589938,,
1022186,PI,589939,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 2846,Malus fusca,United States,COLLECTED,,,,,,,,,,,PI,589939,,
1022197,PI,589941,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 2848,Malus fusca,United States,COLLECTED,,,,,,,,,,,PI,589941,,
1022276,PI,589954,,1,FBSHNAT,APPLE.FIREBLIGHT,PRI 1042-102,Malus hybr.,United States,DEVELOPED,,,,,,,,,,,PI,589954,,
1022322,PI,589962,,1,FBSHNAT,APPLE.FIREBLIGHT,Jonafree,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589962,,
1022356,PI,589965,,1,FBSHNAT,APPLE.FIREBLIGHT,Priscilla,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589965,,
1022361,PI,589966,,1,FBSHNAT,APPLE.FIREBLIGHT,Puregold,Malus domestica,United States,DONATED,,,,,,,,,,,PI,589966,,
1022368,PI,589967,,1,FBSHNAT,APPLE.FIREBLIGHT,Lurared,Malus domestica,United States,DONATED,,,,,,,,,,,PI,589967,,
1022372,PI,589968,,1,FBSHNAT,APPLE.FIREBLIGHT,Pacific Gold,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589968,,
1022380,PI,589970,,1,FBSHNAT,APPLE.FIREBLIGHT,Petrel,Malus domestica,United States,DONATED,,,,,,,,,,,PI,589970,,
1022398,PI,589972,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 2887,Malus halliana,United States,DONATED,,,,,,,,,,,PI,589972,,
1022408,PI,589973,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 2888,Malus kansuensis,United States,DONATED,,,,,,,,,,,PI,589973,,
1022422,PI,589975,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 2891,Malus fusca,United States,COLLECTED,,,,,,,,,,,PI,589975,,
1022430,PI,589976,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 2892,Malus coronaria,Canada,COLLECTED,,,,,,,,,,,PI,589976,,
1022433,PI,589977,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 2893,Malus coronaria,Canada,COLLECTED,,,,,,,,,,,PI,589977,,
1022440,PI,589978,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 2894,Malus coronaria,Canada,COLLECTED,,,,,,,,,,,PI,589978,,
1022442,PI,589979,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 2895,Malus coronaria,Canada,COLLECTED,,,,,,,,,,,PI,589979,,
1022460,PI,589981,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 2898,Malus coronaria,Canada,COLLECTED,,,,,,,,,,,PI,589981,,
1022461,PI,589982,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 2899,Malus coronaria,Canada,COLLECTED,,,,,,,,,,,PI,589982,,
1022476,PI,589984,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 2902,Malus coronaria,United States,COLLECTED,,,,,,,,,,,PI,589984,,
1022477,PI,589985,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 2903,Malus coronaria,United States,COLLECTED,,,,,,,,,,,PI,589985,,
1022485,PI,589986,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 2904,Malus coronaria,United States,COLLECTED,,,,,,,,,,,PI,589986,,
1022486,PI,589987,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 2905,Malus coronaria,United States,COLLECTED,,,,,,,,,,,PI,589987,,
1022491,PI,589988,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 2906,Malus coronaria,United States,COLLECTED,,,,,,,,,,,PI,589988,,
1022497,PI,589990,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 2908,Malus coronaria,United States,COLLECTED,,,,,,,,,,,PI,589990,,
1022500,PI,589991,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 2909,Malus coronaria,United States,COLLECTED,,,,,,,,,,,PI,589991,,
1022510,PI,589993,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 2911,Malus coronaria,United States,COLLECTED,,,,,,,,,,,PI,589993,,
1022517,PI,589994,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 2912,Malus coronaria,United States,COLLECTED,,,,,,,,,,,PI,589994,,
1022527,PI,589996,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 2914,Malus coronaria,United States,COLLECTED,,,,,,,,,,,PI,589996,,
1022529,PI,589997,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 2915,Malus coronaria,United States,COLLECTED,,,,,,,,,,,PI,589997,,
1022535,PI,589998,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 2916,Malus ioensis,United States,COLLECTED,,,,,,,,,,,PI,589998,,
1022537,PI,589999,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 2917,Malus ioensis,United States,COLLECTED,,,,,,,,,,,PI,589999,,
1022562,PI,590003,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 2922,Malus ioensis,United States,COLLECTED,,,,,,,,,,,PI,590003,,
1022563,PI,590004,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 2923,Malus ioensis,United States,COLLECTED,,,,,,,,,,,PI,590004,,
1022572,PI,590005,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 2924,Malus ioensis,United States,COLLECTED,,,,,,,,,,,PI,590005,,
1022586,PI,590007,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 2929,Malus ioensis,United States,COLLECTED,,,,,,,,,,,PI,590007,,
1022593,PI,590008,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 2930,Malus ioensis,United States,COLLECTED,,,,,,,,,,,PI,590008,,
1022600,PI,590010,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 2932,Malus ioensis,United States,COLLECTED,,,,,,,,,,,PI,590010,,
1022619,PI,590014,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 2937,Malus coronaria,United States,COLLECTED,,,,,,,,,,,PI,590014,,
1022629,PI,590015,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 2939,Malus ioensis,United States,COLLECTED,,,,,,,,,,,PI,590015,,
1022636,PI,590016,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 2941,Malus ioensis,United States,COLLECTED,,,,,,,,,,,PI,590016,,
1022637,PI,590017,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 2942,Malus ioensis,United States,COLLECTED,,,,,,,,,,,PI,590017,,
1022660,PI,590020,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 2948,Malus coronaria,United States,COLLECTED,,,,,,,,,,,PI,590020,,
1023367,PI,590022,,1,FBSHNAT,APPLE.FIREBLIGHT,Oliver or Senator,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,590022,,
1023368,PI,590023,,1,FBSHNAT,APPLE.FIREBLIGHT,Gilliflower,Malus domestica,,DEVELOPED,,,,,,,,,,,PI,590023,,
1023374,PI,590025,,1,FBSHNAT,APPLE.FIREBLIGHT,Anisim,Malus domestica,United States,DONATED,,,,,,,,,,,PI,590025,,
1023407,PI,590028,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 3141,Malus halliana,China,COLLECTED,,,,,,,,,,,PI,590028,,
1023408,PI,590029,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 3142,Malus halliana,China,COLLECTED,,,,,,,,,,,PI,590029,,
1023414,PI,594112,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 3143,Malus halliana,China,COLLECTED,32,110,,,,,,,,,PI,594112,,
1023420,PI,590030,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 3145,Malus halliana,China,COLLECTED,,,,,,,,,,,PI,590030,,
1023421,PI,590031,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 3146,Malus baccata,China,COLLECTED,,,,,,,,,,,PI,590031,,
1023429,PI,590033,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 3148,Malus floribunda,Unknown,COLLECTED,,,,,,,,,,,PI,590033,,
1023434,PI,590034,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 3149,Malus floribunda,Unknown,COLLECTED,,,,,,,,,,,PI,590034,,
1023435,PI,590035,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 3150,Malus floribunda,Unknown,COLLECTED,,,,,,,,,,,PI,590035,,
1023439,PI,590036,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 3151,Malus fusca,United States,COLLECTED,,,,,,,,,,,PI,590036,,
1023440,PI,590037,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 3152,Malus fusca,United States,COLLECTED,,,,,,,,,,,PI,590037,,
1023456,PI,590043,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 3158,Malus sieversii var. kirghisorum,Unknown,COLLECTED,,,,,,,,,,,PI,590043,,
1023462,PI,590044,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 3159,Malus orientalis,Unknown,COLLECTED,,,,,,,,,,,PI,590044,,
1023463,PI,590045,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 3160,Malus prattii,China,COLLECTED,,,,,,,,,,,PI,590045,,
1023470,PI,590047,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 3162,Malus prattii,China,COLLECTED,,,,,,,,,,,PI,590047,,
1023482,PI,590049,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 3165,Malus sargentii,Unknown,COLLECTED,,,,,,,,,,,PI,590049,,
1023483,PI,590050,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 3166,Malus sargentii,Unknown,COLLECTED,,,,,,,,,,,PI,590050,,
1023488,PI,590051,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 3167,Malus toringo,Unknown,COLLECTED,,,,,,,,,,,PI,590051,,
1023489,PI,590052,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 3168,Malus baccata,China,COLLECTED,,,,,,,,,,,PI,590052,,
1023503,PI,590055,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 3171,Malus baccata,China,COLLECTED,,,,,,,,,,,PI,590055,,
1023513,PI,590057,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 3173,Malus baccata,China,COLLECTED,,,,,,,,,,,PI,590057,,
1023523,PI,590059,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 3175,Malus hupehensis,China,COLLECTED,,,,,,,,,,,PI,590059,,
1023606,PI,590074,,1,FBSHNAT,APPLE.FIREBLIGHT,PRI 1293-102,Malus hybr.,United States,DEVELOPED,,,,,,,,,,,PI,590074,,
1023614,PI,590075,,1,FBSHNAT,APPLE.FIREBLIGHT,PRI 1290-2,Malus hybr.,United States,DEVELOPED,,,,,,,,,,,PI,590075,,
1023661,PI,590086,,1,FBSHNAT,APPLE.FIREBLIGHT,Greensweet,Malus domestica,United States,DONATED,,,,,,,,,,,PI,590086,,
1023802,PI,594113,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 3238,Malus honanensis,China,DONATED,,,,,,,,,,,PI,594113,.h,
1024437,PI,590091,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 3364,Malus halliana,China,COLLECTED,,,,,,,,,,,PI,590091,,
1024447,PI,590092,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 3365,Malus halliana,China,COLLECTED,,,,,,,,,,,PI,590092,,
1024448,PI,590093,,1,FBSHNAT,APPLE.FIREBLIGHT,Spinosa,Malus ioensis,United States,COLLECTED,,,,,,,,,,,PI,590093,,
1024457,PI,590095,,1,FBSHNAT,APPLE.FIREBLIGHT,Pratt&#39;s Crab Apple,Malus spp.,China,COLLECTED,,,,,,,,,,,PI,590095,,
1024472,GMAL,3371,,1,FBSHNAT,APPLE.FIREBLIGHT,,Malus pumila,Unknown,COLLECTED,,,,,,,,,,,GMAL,3371,,
1024505,PI,590098,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 3379,Malus pumila,Unknown,COLLECTED,,,,,,,,,,,PI,590098,,
1024508,PI,590099,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 3380,Malus toringo,Unknown,COLLECTED,,,,,,,,,,,PI,590099,,
1024523,PI,590103,,1,FBSHNAT,APPLE.FIREBLIGHT,M. sieboldii &quot;Toringo Crab Apple&quot;,Malus toringo,Japan,COLLECTED,,,,,,,,,,,PI,590103,,
1024549,PI,590107,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 3388,Malus sikkimensis,Unknown,COLLECTED,,,,,,,,,,,PI,590107,,
1024563,PI,590109,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 3390,Malus baccata,China,COLLECTED,,,,,,,,,,,PI,590109,,
1024591,PI,590113,,1,FBSHNAT,APPLE.FIREBLIGHT,Yunnan Crab Apple,Malus yunnanensis,China,COLLECTED,,,,,,,,,,,PI,590113,,
1024645,PI,590122,,1,FBSHNAT,APPLE.FIREBLIGHT,D&#39;Arcy Spice,Malus domestica,,DEVELOPED,,,,,,,,,,,PI,590122,,
1024660,PI,590124,,1,FBSHNAT,APPLE.FIREBLIGHT,Edelborsdorfer,Malus domestica,Unknown,COLLECTED,,,,,,,,,,,PI,590124,,
1024708,PI,590133,,1,FBSHNAT,APPLE.FIREBLIGHT,Old Pearmain,Malus domestica,United Kingdom,DONATED,,,,,,,,,,,PI,590133,,
1024812,PI,590153,,1,FBSHNAT,APPLE.FIREBLIGHT,Kogetsu,Malus domestica,Japan,DEVELOPED,,,,,,,,,,,PI,590153,,
1024813,PI,590154,,1,FBSHNAT,APPLE.FIREBLIGHT,Kitanosachi,Malus domestica,Japan,COLLECTED,,,,,,,,,,,PI,590154,,
1024859,PI,590157,,1,FBSHNAT,APPLE.FIREBLIGHT,Hudson&#39;s Golden Gem,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,590157,,
1024897,PI,590172,,1,FBSHNAT,APPLE.FIREBLIGHT,Bob White,Malus domestica,United States,DONATED,,,,,,,,,,,PI,590172,,
1024900,PI,590173,,1,FBSHNAT,APPLE.FIREBLIGHT,Kelsey,Malus hybr.,United States,DONATED,,,,,,,,,,,PI,590173,,
1024901,PI,590174,,1,FBSHNAT,APPLE.FIREBLIGHT,Novole,Malus x sublobata,United States,DEVELOPED,,,,,,,,,,,PI,590174,,
1024907,PI,590175,,1,FBSHNAT,APPLE.FIREBLIGHT,Prince George,Malus angustifolia,United States,DONATED,,,,,,,,,,,PI,590175,,
1024908,PI,590176,,1,FBSHNAT,APPLE.FIREBLIGHT,Flame,Malus hybr.,United States,DONATED,,,,,,,,,,,PI,590176,,
1024914,PI,590178,,1,FBSHNAT,APPLE.FIREBLIGHT,Otterson,Malus hybr.,United States,DONATED,,,,,,,,,,,PI,590178,,
1024918,PI,590179,,1,FBSHNAT,APPLE.FIREBLIGHT,E.8,Malus domestica,United States,DONATED,,,,,,,,,,,PI,590179,,
1024920,PI,590180,,1,FBSHNAT,APPLE.FIREBLIGHT,Blue Pearmain,Malus domestica,Unknown,COLLECTED,,,,,,,,,,,PI,590180,,
1024927,PI,590181,,1,FBSHNAT,APPLE.FIREBLIGHT,Tahir 3-1,Malus domestica,United States,DONATED,,,,,,,,,,,PI,590181,,
1024930,PI,590182,,1,FBSHNAT,APPLE.FIREBLIGHT,NY 55,Malus domestica,United States,DONATED,,,,,,,,,,,PI,590182,,
1024941,PI,590183,,1,FBSHNAT,APPLE.FIREBLIGHT,Dayton,Malus domestica,United States,DONATED,,,,,,,,,,,PI,590183,,
1024956,PI,590186,,1,FBSHNAT,APPLE.FIREBLIGHT,Wijcik McIntosh,Malus domestica,United States,DONATED,,,,,,,,,,,PI,590186,,
1024966,PI,590187,,1,FBSHNAT,APPLE.FIREBLIGHT,Rouville,Malus domestica,Canada,DEVELOPED,,,,,,,,,,,PI,590187,,
1024967,PI,590188,,1,FBSHNAT,APPLE.FIREBLIGHT,J-TE-H (15707),Malus domestica,Czechoslovakia,COLLECTED,,,,,,,,,,,PI,590188,,
1024977,PI,590190,,1,FBSHNAT,APPLE.FIREBLIGHT,NY 58-22,Malus hybr.,United States,DEVELOPED,,,,,,,,,,,PI,590190,,
1024978,PI,590191,,1,FBSHNAT,APPLE.FIREBLIGHT,Co-op 1,Malus hybr.,United States,DEVELOPED,,,,,,,,,,,PI,590191,,
1024995,PI,590195,,1,FBSHNAT,APPLE.FIREBLIGHT,Co-op 8,Malus hybr.,United States,DEVELOPED,,,,,,,,,,,PI,590195,,
1025001,PI,590196,,1,FBSHNAT,APPLE.FIREBLIGHT,Co-op 9,Malus hybr.,United States,DEVELOPED,,,,,,,,,,,PI,590196,,
1025002,PI,590197,,1,FBSHNAT,APPLE.FIREBLIGHT,Co-op 10,Malus hybr.,United States,DEVELOPED,,,,,,,,,,,PI,590197,,
1025008,PI,590198,,1,FBSHNAT,APPLE.FIREBLIGHT,Co-op 11,Malus hybr.,United States,DEVELOPED,,,,,,,,,,,PI,590198,,
1025021,PI,590201,,1,FBSHNAT,APPLE.FIREBLIGHT,Co-op 18,Malus hybr.,United States,DEVELOPED,,,,,,,,,,,PI,590201,,
1025028,PI,590203,,1,FBSHNAT,APPLE.FIREBLIGHT,Co-op 20,Malus hybr.,United States,DEVELOPED,,,,,,,,,,,PI,590203,,
1025040,PI,590207,,1,FBSHNAT,APPLE.FIREBLIGHT,Co-op 26,Malus hybr.,United States,DEVELOPED,,,,,,,,,,,PI,590207,,
1025043,PI,590208,,1,FBSHNAT,APPLE.FIREBLIGHT,Co-op 28,Malus hybr.,United States,DEVELOPED,,,,,,,,,,,PI,590208,,
1025044,PI,590209,,1,FBSHNAT,APPLE.FIREBLIGHT,Sundance,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,590209,,
1025048,PI,590210,,1,FBSHNAT,APPLE.FIREBLIGHT,Enterprise,Malus hybr.,United States,DEVELOPED,,,,,,,,,,,PI,590210,,
1025067,PI,590217,,1,FBSHNAT,APPLE.FIREBLIGHT,Co-op 37,Malus hybr.,United States,DEVELOPED,,,,,,,,,,,PI,590217,,
1084065,PI,613830,,1,FBSHNAT,APPLE.FIREBLIGHT,Inducoa No. II,Malus domestica,Spain,DONATED,,,,,,,,,,,PI,613830,,
1085941,PI,613827,,1,FBSHNAT,APPLE.FIREBLIGHT,Amri,Malus domestica,Pakistan,DONATED,,,,,,,,,,,PI,613827,,
1086630,PI,613832,,1,FBSHNAT,APPLE.FIREBLIGHT,Slor,Malus domestica,Israel,DONATED,,,,,,,,,,,PI,613832,,
1087539,PI,613833,,1,FBSHNAT,APPLE.FIREBLIGHT,Goldsmith,Malus domestica,South Africa,DONATED,,,,,,,,,,,PI,613833,,
1091465,PI,589863,,1,FBSHNAT,APPLE.FIREBLIGHT,Bemali,Malus domestica,Sweden,DONATED,,,,,,,,,,,PI,589863,,
1094226,PI,613949,,1,FBSHNAT,APPLE.FIREBLIGHT,Shtreifling,Malus domestica,Soviet Union,COLLECTED,,,,,,,,,,,PI,613949,,
1094238,PI,613950,,1,FBSHNAT,APPLE.FIREBLIGHT,Mal&#39;t Bagaevskii,Malus domestica,Soviet Union,COLLECTED,,,,,,,,,,,PI,613950,,
1094780,PI,613960,,1,FBSHNAT,APPLE.FIREBLIGHT,Quetta Ambri (880570),Malus domestica,Pakistan,COLLECTED,,,,,,,,,,,PI,613960,,
1094785,PI,613961,,1,FBSHNAT,APPLE.FIREBLIGHT,Naskushu (880590),Malus domestica,Pakistan,COLLECTED,,,,,,,,,,,PI,613961,,
1094797,PI,613962,,1,FBSHNAT,APPLE.FIREBLIGHT,Bongkushu (880626),Malus domestica,Pakistan,COLLECTED,,,,,,,,,,,PI,613962,,
1096059,PI,613963,,1,FBSHNAT,APPLE.FIREBLIGHT,Dulcina,Malus domestica,,DEVELOPED,,,,,,,,,,,PI,613963,,
1096071,PI,613964,,1,FBSHNAT,APPLE.FIREBLIGHT,Princesa,Malus domestica,Brazil,DONATED,,,,,,,,,,,PI,613964,,
1096213,PI,613965,,1,FBSHNAT,APPLE.FIREBLIGHT,Marquesa,Malus domestica,Brazil,DONATED,,,,,,,,,,,PI,613965,,
1099630,PI,30327,,1,FBSHNAT,APPLE.FIREBLIGHT,Kizil alma 826,Malus domestica,Unknown,COLLECTED,,,,,,,,,,,PI,30327,,
1103438,PI,613951,,1,FBSHNAT,APPLE.FIREBLIGHT,KAZ 93-21-01,Malus sieversii,Kazakhstan,COLLECTED,45.38333333,80.41666667,,,,,,,,,PI,613951,,
1103442,PI,613967,,1,FBSHNAT,APPLE.FIREBLIGHT,FORM 35 (33-01),Malus sieversii,Kazakhstan,COLLECTED,43.5,77.68333333,,,,,,,,,PI,613967,,
1103443,PI,613968,,1,FBSHNAT,APPLE.FIREBLIGHT,FORM 43 (34-01),Malus sieversii var. kirghisorum,Kazakhstan,COLLECTED,43.5,77.68333333,,,,,,,,,PI,613968,,
1103445,PI,613969,,1,FBSHNAT,APPLE.FIREBLIGHT,FORM 181 (35-01),Malus hybr.,Kazakhstan,COLLECTED,43.5,77.68333333,,,,,,,,,PI,613969,,
1103901,PI,589856,,1,FBSHNAT,APPLE.FIREBLIGHT,Yellow Delicious,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589856,,
1106231,PI,49135,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 1619,Malus floribunda,United States,DONATED,,,,,,,,,,,PI,49135,0.01,
1108660,PI,589858,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 2614,Malus spp.,,DONATED,,,,,,,,,,,PI,589858,,
1108693,PI,589860,,1,FBSHNAT,APPLE.FIREBLIGHT,M. sp.,Malus spp.,,DONATED,,,,,,,,,,,PI,589860,,
1108703,PI,589861,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 2617,Malus spp.,,DONATED,,,,,,,,,,,PI,589861,,
1108762,PI,589356,,1,FBSHNAT,APPLE.FIREBLIGHT,GMAL 1675,Malus x platycarpa,United States,DONATED,,,,,,,,,,,PI,589356,,
1112243,PI,589272,,1,FBSHNAT,APPLE.FIREBLIGHT,Adam,Malus hybr.,United States,DONATED,,,,,,,,,,,PI,589272,,
1112258,PI,589283,,1,FBSHNAT,APPLE.FIREBLIGHT,190 EM,Malus fusca,United States,DONATED,,,,,,,,,,,PI,589283,,
1112259,PI,589284,,1,FBSHNAT,APPLE.FIREBLIGHT,Cascade,Malus hybr.,United States,DONATED,,,,,,,,,,,PI,589284,,
1118169,PI,78034,,1,FBSHNAT,APPLE.FIREBLIGHT,Lemoine,Malus x purpurea,France,DEVELOPED,,,,,,,,,,,PI,78034,,
1118171,PI,78170,,1,FBSHNAT,APPLE.FIREBLIGHT,Oekonomierat Echter-meyer,Malus domestica,Germany,DONATED,,,,,,,,,,,PI,78170,,
1127890,PI,102639,,1,FBSHNAT,APPLE.FIREBLIGHT,Circassian Apple,Malus domestica,Russian Federation,DONATED,,,,,,,,,,,PI,102639,,
1128376,PI,105505,,1,FBSHNAT,APPLE.FIREBLIGHT,Del Cirio,Malus domestica,Spain,DONATED,,,,,,,,,,,PI,105505,,
1128378,PI,105524,,1,FBSHNAT,APPLE.FIREBLIGHT,Reineta do Caravia,Malus domestica,Spain,DONATED,,,,,,,,,,,PI,105524,,
1132329,PI,123726,,1,FBSHNAT,APPLE.FIREBLIGHT,John Standish,Malus domestica,United Kingdom,DEVELOPED,,,,,,,,,,,PI,123726,,
1132350,PI,123964,,1,FBSHNAT,APPLE.FIREBLIGHT,Paraquet,Malus domestica,United Kingdom,DEVELOPED,,,,,,,,,,,PI,123964,,
1132355,PI,123989,,1,FBSHNAT,APPLE.FIREBLIGHT,Emilia,Malus domestica,Canada,DEVELOPED,,,,,,,,,,,PI,123989,,
1132778,PI,125686,,1,FBSHNAT,APPLE.FIREBLIGHT,Feys Record,Malus domestica,Germany,DONATED,,,,,,,,,,,PI,125686,,
